"Theoretical.MW";"Structure0";"Structure";"unsatUA";"GlcA";"GlcN";"Ac";"SO3";"Adductive";"dp";"isotopic.peak";"anhydro";"Man"
4163.989544;"[0,10,11,7,4]-[0,0,0,0]";"[0,10,11,7,4]";0;10;11;7;4;0;21;1;0;0
4243.946358;"[0,10,11,7,5]-[0,0,0,0]";"[0,10,11,7,5]";0;10;11;7;5;0;21;1;0;0
4323.903173;"[0,10,11,7,6]-[0,0,0,0]";"[0,10,11,7,6]";0;10;11;7;6;0;21;1;0;0
4403.859987;"[0,10,11,7,7]-[0,0,0,0]";"[0,10,11,7,7]";0;10;11;7;7;0;21;1;0;0
4483.816802;"[0,10,11,7,8]-[0,0,0,0]";"[0,10,11,7,8]";0;10;11;7;8;0;21;1;0;0
4563.773616;"[0,10,11,7,9]-[0,0,0,0]";"[0,10,11,7,9]";0;10;11;7;9;0;21;1;0;0
4643.730431;"[0,10,11,7,10]-[0,0,0,0]";"[0,10,11,7,10]";0;10;11;7;10;0;21;1;0;0
4723.687246;"[0,10,11,7,11]-[0,0,0,0]";"[0,10,11,7,11]";0;10;11;7;11;0;21;1;0;0
4803.64406;"[0,10,11,7,12]-[0,0,0,0]";"[0,10,11,7,12]";0;10;11;7;12;0;21;1;0;0
4883.600875;"[0,10,11,7,13]-[0,0,0,0]";"[0,10,11,7,13]";0;10;11;7;13;0;21;1;0;0
4963.557689;"[0,10,11,7,14]-[0,0,0,0]";"[0,10,11,7,14]";0;10;11;7;14;0;21;1;0;0
5043.514504;"[0,10,11,7,15]-[0,0,0,0]";"[0,10,11,7,15]";0;10;11;7;15;0;21;1;0;0
5123.471319;"[0,10,11,7,16]-[0,0,0,0]";"[0,10,11,7,16]";0;10;11;7;16;0;21;1;0;0
5203.428133;"[0,10,11,7,17]-[0,0,0,0]";"[0,10,11,7,17]";0;10;11;7;17;0;21;1;0;0
5283.384948;"[0,10,11,7,18]-[0,0,0,0]";"[0,10,11,7,18]";0;10;11;7;18;0;21;1;0;0
5363.341762;"[0,10,11,7,19]-[0,0,0,0]";"[0,10,11,7,19]";0;10;11;7;19;0;21;1;0;0
5443.298577;"[0,10,11,7,20]-[0,0,0,0]";"[0,10,11,7,20]";0;10;11;7;20;0;21;1;0;0
5523.255392;"[0,10,11,7,21]-[0,0,0,0]";"[0,10,11,7,21]";0;10;11;7;21;0;21;1;0;0
5603.212206;"[0,10,11,7,22]-[0,0,0,0]";"[0,10,11,7,22]";0;10;11;7;22;0;21;1;0;0
5683.169021;"[0,10,11,7,23]-[0,0,0,0]";"[0,10,11,7,23]";0;10;11;7;23;0;21;1;0;0
5763.125835;"[0,10,11,7,24]-[0,0,0,0]";"[0,10,11,7,24]";0;10;11;7;24;0;21;1;0;0
5843.08265;"[0,10,11,7,25]-[0,0,0,0]";"[0,10,11,7,25]";0;10;11;7;25;0;21;1;0;0
5923.039465;"[0,10,11,7,26]-[0,0,0,0]";"[0,10,11,7,26]";0;10;11;7;26;0;21;1;0;0
3886.17285;"[0,10,11,8,0]-[0,0,0,0]";"[0,10,11,8,0]";0;10;11;8;0;0;21;1;0;0
3966.129664;"[0,10,11,8,1]-[0,0,0,0]";"[0,10,11,8,1]";0;10;11;8;1;0;21;1;0;0
4046.086479;"[0,10,11,8,2]-[0,0,0,0]";"[0,10,11,8,2]";0;10;11;8;2;0;21;1;0;0
4126.043294;"[0,10,11,8,3]-[0,0,0,0]";"[0,10,11,8,3]";0;10;11;8;3;0;21;1;0;0
4206.000108;"[0,10,11,8,4]-[0,0,0,0]";"[0,10,11,8,4]";0;10;11;8;4;0;21;1;0;0
4285.956923;"[0,10,11,8,5]-[0,0,0,0]";"[0,10,11,8,5]";0;10;11;8;5;0;21;1;0;0
4365.913737;"[0,10,11,8,6]-[0,0,0,0]";"[0,10,11,8,6]";0;10;11;8;6;0;21;1;0;0
4445.870552;"[0,10,11,8,7]-[0,0,0,0]";"[0,10,11,8,7]";0;10;11;8;7;0;21;1;0;0
4525.827367;"[0,10,11,8,8]-[0,0,0,0]";"[0,10,11,8,8]";0;10;11;8;8;0;21;1;0;0
4605.784181;"[0,10,11,8,9]-[0,0,0,0]";"[0,10,11,8,9]";0;10;11;8;9;0;21;1;0;0
4685.740996;"[0,10,11,8,10]-[0,0,0,0]";"[0,10,11,8,10]";0;10;11;8;10;0;21;1;0;0
4765.69781;"[0,10,11,8,11]-[0,0,0,0]";"[0,10,11,8,11]";0;10;11;8;11;0;21;1;0;0
4845.654625;"[0,10,11,8,12]-[0,0,0,0]";"[0,10,11,8,12]";0;10;11;8;12;0;21;1;0;0
4925.61144;"[0,10,11,8,13]-[0,0,0,0]";"[0,10,11,8,13]";0;10;11;8;13;0;21;1;0;0
5005.568254;"[0,10,11,8,14]-[0,0,0,0]";"[0,10,11,8,14]";0;10;11;8;14;0;21;1;0;0
5085.525069;"[0,10,11,8,15]-[0,0,0,0]";"[0,10,11,8,15]";0;10;11;8;15;0;21;1;0;0
5165.481883;"[0,10,11,8,16]-[0,0,0,0]";"[0,10,11,8,16]";0;10;11;8;16;0;21;1;0;0
5245.438698;"[0,10,11,8,17]-[0,0,0,0]";"[0,10,11,8,17]";0;10;11;8;17;0;21;1;0;0
5325.395512;"[0,10,11,8,18]-[0,0,0,0]";"[0,10,11,8,18]";0;10;11;8;18;0;21;1;0;0
5405.352327;"[0,10,11,8,19]-[0,0,0,0]";"[0,10,11,8,19]";0;10;11;8;19;0;21;1;0;0
5485.309142;"[0,10,11,8,20]-[0,0,0,0]";"[0,10,11,8,20]";0;10;11;8;20;0;21;1;0;0
5565.265956;"[0,10,11,8,21]-[0,0,0,0]";"[0,10,11,8,21]";0;10;11;8;21;0;21;1;0;0
5645.222771;"[0,10,11,8,22]-[0,0,0,0]";"[0,10,11,8,22]";0;10;11;8;22;0;21;1;0;0
5725.179585;"[0,10,11,8,23]-[0,0,0,0]";"[0,10,11,8,23]";0;10;11;8;23;0;21;1;0;0
5805.1364;"[0,10,11,8,24]-[0,0,0,0]";"[0,10,11,8,24]";0;10;11;8;24;0;21;1;0;0
5885.093215;"[0,10,11,8,25]-[0,0,0,0]";"[0,10,11,8,25]";0;10;11;8;25;0;21;1;0;0
3928.183415;"[0,10,11,9,0]-[0,0,0,0]";"[0,10,11,9,0]";0;10;11;9;0;0;21;1;0;0
4008.140229;"[0,10,11,9,1]-[0,0,0,0]";"[0,10,11,9,1]";0;10;11;9;1;0;21;1;0;0
4088.097044;"[0,10,11,9,2]-[0,0,0,0]";"[0,10,11,9,2]";0;10;11;9;2;0;21;1;0;0
4168.053858;"[0,10,11,9,3]-[0,0,0,0]";"[0,10,11,9,3]";0;10;11;9;3;0;21;1;0;0
4248.010673;"[0,10,11,9,4]-[0,0,0,0]";"[0,10,11,9,4]";0;10;11;9;4;0;21;1;0;0
4327.967488;"[0,10,11,9,5]-[0,0,0,0]";"[0,10,11,9,5]";0;10;11;9;5;0;21;1;0;0
4407.924302;"[0,10,11,9,6]-[0,0,0,0]";"[0,10,11,9,6]";0;10;11;9;6;0;21;1;0;0
4487.881117;"[0,10,11,9,7]-[0,0,0,0]";"[0,10,11,9,7]";0;10;11;9;7;0;21;1;0;0
4567.837931;"[0,10,11,9,8]-[0,0,0,0]";"[0,10,11,9,8]";0;10;11;9;8;0;21;1;0;0
4647.794746;"[0,10,11,9,9]-[0,0,0,0]";"[0,10,11,9,9]";0;10;11;9;9;0;21;1;0;0
4727.75156;"[0,10,11,9,10]-[0,0,0,0]";"[0,10,11,9,10]";0;10;11;9;10;0;21;1;0;0
4807.708375;"[0,10,11,9,11]-[0,0,0,0]";"[0,10,11,9,11]";0;10;11;9;11;0;21;1;0;0
4887.66519;"[0,10,11,9,12]-[0,0,0,0]";"[0,10,11,9,12]";0;10;11;9;12;0;21;1;0;0
4967.622004;"[0,10,11,9,13]-[0,0,0,0]";"[0,10,11,9,13]";0;10;11;9;13;0;21;1;0;0
5047.578819;"[0,10,11,9,14]-[0,0,0,0]";"[0,10,11,9,14]";0;10;11;9;14;0;21;1;0;0
5127.535633;"[0,10,11,9,15]-[0,0,0,0]";"[0,10,11,9,15]";0;10;11;9;15;0;21;1;0;0
5207.492448;"[0,10,11,9,16]-[0,0,0,0]";"[0,10,11,9,16]";0;10;11;9;16;0;21;1;0;0
5287.449263;"[0,10,11,9,17]-[0,0,0,0]";"[0,10,11,9,17]";0;10;11;9;17;0;21;1;0;0
5367.406077;"[0,10,11,9,18]-[0,0,0,0]";"[0,10,11,9,18]";0;10;11;9;18;0;21;1;0;0
5447.362892;"[0,10,11,9,19]-[0,0,0,0]";"[0,10,11,9,19]";0;10;11;9;19;0;21;1;0;0
5527.319706;"[0,10,11,9,20]-[0,0,0,0]";"[0,10,11,9,20]";0;10;11;9;20;0;21;1;0;0
5607.276521;"[0,10,11,9,21]-[0,0,0,0]";"[0,10,11,9,21]";0;10;11;9;21;0;21;1;0;0
5687.233336;"[0,10,11,9,22]-[0,0,0,0]";"[0,10,11,9,22]";0;10;11;9;22;0;21;1;0;0
5767.19015;"[0,10,11,9,23]-[0,0,0,0]";"[0,10,11,9,23]";0;10;11;9;23;0;21;1;0;0
5847.146965;"[0,10,11,9,24]-[0,0,0,0]";"[0,10,11,9,24]";0;10;11;9;24;0;21;1;0;0
3970.193979;"[0,10,11,10,0]-[0,0,0,0]";"[0,10,11,10,0]";0;10;11;10;0;0;21;1;0;0
4050.150794;"[0,10,11,10,1]-[0,0,0,0]";"[0,10,11,10,1]";0;10;11;10;1;0;21;1;0;0
4130.107608;"[0,10,11,10,2]-[0,0,0,0]";"[0,10,11,10,2]";0;10;11;10;2;0;21;1;0;0
4210.064423;"[0,10,11,10,3]-[0,0,0,0]";"[0,10,11,10,3]";0;10;11;10;3;0;21;1;0;0
4290.021238;"[0,10,11,10,4]-[0,0,0,0]";"[0,10,11,10,4]";0;10;11;10;4;0;21;1;0;0
4369.978052;"[0,10,11,10,5]-[0,0,0,0]";"[0,10,11,10,5]";0;10;11;10;5;0;21;1;0;0
4449.934867;"[0,10,11,10,6]-[0,0,0,0]";"[0,10,11,10,6]";0;10;11;10;6;0;21;1;0;0
4529.891681;"[0,10,11,10,7]-[0,0,0,0]";"[0,10,11,10,7]";0;10;11;10;7;0;21;1;0;0
4609.848496;"[0,10,11,10,8]-[0,0,0,0]";"[0,10,11,10,8]";0;10;11;10;8;0;21;1;0;0
4689.805311;"[0,10,11,10,9]-[0,0,0,0]";"[0,10,11,10,9]";0;10;11;10;9;0;21;1;0;0
